Numero di conferimento;Data del prelievo;Data di conferimento/accettazione;Data di registrazione;Data Carico Analisi;Data Inizio Analisi;Data Fine Analisi;Data ultimo Rdp emesso;Nr. di campioni accettati;Totale esami eseguiti;Anno di accettazione;Trimestre di registrazione;Mese di registrazione;Anno di registrazione;Trimestre di accettazione;Mese di accettazione;Anno di prelievo;Trimestre di prelievo;Mese di prelievo
144559;08/06/2010 00.00.00;09/06/2010 00.00.00;10/06/2010 00.00.00;;15/06/2010 00.00.00;15/06/2010 00.00.00;15/06/2010 00.00.00;9;9;2010;2;6;2010;2;6;2010;2;6
144567;08/06/2010 00.00.00;09/06/2010 00.00.00;10/06/2010 00.00.00;;15/06/2010 00.00.00;15/06/2010 00.00.00;15/06/2010 00.00.00;2;2;2010;2;6;2010;2;6;2010;2;6
144574;08/06/2010 00.00.00;09/06/2010 00.00.00;10/06/2010 00.00.00;;15/06/2010 00.00.00;15/06/2010 00.00.00;15/06/2010 00.00.00;1;1;2010;2;6;2010;2;6;2010;2;6
209444;21/08/2012 00.00.00;21/08/2012 00.00.00;21/08/2012 00.00.00;;23/08/2012 00.00.00;23/08/2012 00.00.00;27/08/2012 00.00.00;2;2;2012;3;8;2012;3;8;2012;3;8
209453;20/08/2012 00.00.00;21/08/2012 00.00.00;21/08/2012 00.00.00;;23/08/2012 00.00.00;23/08/2012 00.00.00;27/08/2012 00.00.00;3;3;2012;3;8;2012;3;8;2012;3;8
210971;21/08/2012 00.00.00;22/08/2012 00.00.00;23/08/2012 00.00.00;;28/08/2012 00.00.00;28/08/2012 00.00.00;28/08/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
211670;23/08/2012 00.00.00;23/08/2012 00.00.00;23/08/2012 00.00.00;;28/08/2012 00.00.00;28/08/2012 00.00.00;28/08/2012 00.00.00;35;35;2012;3;8;2012;3;8;2012;3;8
212060;23/08/2012 00.00.00;24/08/2012 00.00.00;24/08/2012 00.00.00;;28/08/2012 00.00.00;28/08/2012 00.00.00;28/08/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
146701;10/06/2010 00.00.00;11/06/2010 00.00.00;14/06/2010 00.00.00;;15/06/2010 00.00.00;15/06/2010 00.00.00;17/06/2010 00.00.00;1;1;2010;2;6;2010;2;6;2010;2;6
146705;08/06/2010 00.00.00;11/06/2010 00.00.00;14/06/2010 00.00.00;;15/06/2010 00.00.00;15/06/2010 00.00.00;17/06/2010 00.00.00;1;1;2010;2;6;2010;2;6;2010;2;6
146706;10/06/2010 00.00.00;11/06/2010 00.00.00;14/06/2010 00.00.00;;15/06/2010 00.00.00;15/06/2010 00.00.00;17/06/2010 00.00.00;2;2;2010;2;6;2010;2;6;2010;2;6
149322;09/06/2010 00.00.00;11/06/2010 00.00.00;16/06/2010 00.00.00;;17/06/2010 00.00.00;17/06/2010 00.00.00;21/06/2010 00.00.00;88;88;2010;2;6;2010;2;6;2010;2;6
149337;14/06/2010 00.00.00;15/06/2010 00.00.00;16/06/2010 00.00.00;;17/06/2010 00.00.00;17/06/2010 00.00.00;21/06/2010 00.00.00;1;1;2010;2;6;2010;2;6;2010;2;6
149341;14/06/2010 00.00.00;15/06/2010 00.00.00;16/06/2010 00.00.00;;17/06/2010 00.00.00;17/06/2010 00.00.00;21/06/2010 00.00.00;1;1;2010;2;6;2010;2;6;2010;2;6
149344;11/06/2010 00.00.00;15/06/2010 00.00.00;16/06/2010 00.00.00;;17/06/2010 00.00.00;17/06/2010 00.00.00;21/06/2010 00.00.00;2;2;2010;2;6;2010;2;6;2010;2;6
212864;25/08/2012 00.00.00;25/08/2012 00.00.00;27/08/2012 00.00.00;;28/08/2012 00.00.00;28/08/2012 00.00.00;07/09/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
213543;27/08/2012 00.00.00;27/08/2012 00.00.00;27/08/2012 00.00.00;;28/08/2012 00.00.00;28/08/2012 00.00.00;30/08/2012 00.00.00;5;5;2012;3;8;2012;3;8;2012;3;8
213552;23/08/2012 00.00.00;27/08/2012 00.00.00;27/08/2012 00.00.00;;28/08/2012 00.00.00;28/08/2012 00.00.00;30/08/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
215811;29/08/2012 00.00.00;29/08/2012 00.00.00;29/08/2012 00.00.00;;30/08/2012 00.00.00;30/08/2012 00.00.00;03/09/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
217937;30/08/2012 00.00.00;30/08/2012 00.00.00;30/08/2012 00.00.00;;04/09/2012 00.00.00;04/09/2012 00.00.00;04/09/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
217938;30/08/2012 00.00.00;30/08/2012 00.00.00;30/08/2012 00.00.00;;04/09/2012 00.00.00;04/09/2012 00.00.00;04/09/2012 00.00.00;2;2;2012;3;8;2012;3;8;2012;3;8
218671;28/08/2012 00.00.00;31/08/2012 00.00.00;31/08/2012 00.00.00;;04/09/2012 00.00.00;04/09/2012 00.00.00;06/09/2012 00.00.00;2;2;2012;3;8;2012;3;8;2012;3;8
218677;30/08/2012 00.00.00;31/08/2012 00.00.00;31/08/2012 00.00.00;;04/09/2012 00.00.00;04/09/2012 00.00.00;06/09/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
218678;30/08/2012 00.00.00;31/08/2012 00.00.00;31/08/2012 00.00.00;;04/09/2012 00.00.00;04/09/2012 00.00.00;06/09/2012 00.00.00;1;1;2012;3;8;2012;3;8;2012;3;8
219085;30/08/2012 00.00.00;31/08/2012 00.00.00;03/09/2012 00.00.00;;04/09/2012 00.00.00;04/09/2012 00.00.00;06/09/2012 00.00.00;2;2;2012;3;9;2012;3;8;2012;3;8
222157;31/08/2012 00.00.00;04/09/2012 00.00.00;05/09/2012 00.00.00;;06/09/2012 00.00.00;06/09/2012 00.00.00;11/09/2012 00.00.00;9;9;2012;3;9;2012;3;9;2012;3;8
222189;04/09/2012 00.00.00;04/09/2012 00.00.00;05/09/2012 00.00.00;;06/09/2012 00.00.00;06/09/2012 00.00.00;10/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
222194;31/08/2012 00.00.00;04/09/2012 00.00.00;05/09/2012 00.00.00;;06/09/2012 00.00.00;06/09/2012 00.00.00;10/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;8
222204;31/08/2012 00.00.00;04/09/2012 00.00.00;05/09/2012 00.00.00;;06/09/2012 00.00.00;06/09/2012 00.00.00;10/09/2012 00.00.00;18;18;2012;3;9;2012;3;9;2012;3;8
222226;31/08/2012 00.00.00;04/09/2012 00.00.00;05/09/2012 00.00.00;;06/09/2012 00.00.00;06/09/2012 00.00.00;10/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;8
222909;04/09/2012 00.00.00;05/09/2012 00.00.00;05/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;11/09/2012 00.00.00;10;10;2012;3;9;2012;3;9;2012;3;9
223724;05/09/2012 00.00.00;06/09/2012 00.00.00;06/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;11/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
225550;06/09/2012 00.00.00;07/09/2012 00.00.00;07/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;13/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
225564;05/09/2012 00.00.00;07/09/2012 00.00.00;07/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;13/09/2012 00.00.00;4;4;2012;3;9;2012;3;9;2012;3;9
225626;07/09/2012 00.00.00;07/09/2012 00.00.00;07/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;13/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
225631;07/09/2012 00.00.00;07/09/2012 00.00.00;07/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;13/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
225634;31/08/2012 00.00.00;07/09/2012 00.00.00;07/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;13/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;8
226720;06/09/2012 00.00.00;07/09/2012 00.00.00;10/09/2012 00.00.00;;11/09/2012 00.00.00;11/09/2012 00.00.00;13/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
229761;07/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;8;8;2012;3;9;2012;3;9;2012;3;9
229766;07/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
229771;11/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
229774;10/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
229776;11/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
229787;10/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;4;4;2012;3;9;2012;3;9;2012;3;9
229788;10/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
229792;11/09/2012 00.00.00;11/09/2012 00.00.00;12/09/2012 00.00.00;;13/09/2012 00.00.00;13/09/2012 00.00.00;17/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
231461;11/09/2012 00.00.00;12/09/2012 00.00.00;13/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;18/09/2012 00.00.00;25;25;2012;3;9;2012;3;9;2012;3;9
231465;12/09/2012 00.00.00;12/09/2012 00.00.00;13/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;18/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
231469;11/09/2012 00.00.00;12/09/2012 00.00.00;13/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;18/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
231476;11/09/2012 00.00.00;12/09/2012 00.00.00;13/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;18/09/2012 00.00.00;5;5;2012;3;9;2012;3;9;2012;3;9
231479;11/09/2012 00.00.00;12/09/2012 00.00.00;13/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;18/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
231487;12/09/2012 00.00.00;12/09/2012 00.00.00;13/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;18/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
233798;13/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
233804;13/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
233806;13/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
233811;13/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
233818;14/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
233821;12/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
233825;13/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
233929;14/09/2012 00.00.00;14/09/2012 00.00.00;14/09/2012 00.00.00;;18/09/2012 00.00.00;18/09/2012 00.00.00;20/09/2012 00.00.00;70;70;2012;3;9;2012;3;9;2012;3;9
235564;14/09/2012 00.00.00;17/09/2012 00.00.00;17/09/2012 00.00.00;;20/09/2012 00.00.00;20/09/2012 00.00.00;24/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
237434;14/09/2012 00.00.00;18/09/2012 00.00.00;19/09/2012 00.00.00;;20/09/2012 00.00.00;20/09/2012 00.00.00;24/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
237442;14/09/2012 00.00.00;18/09/2012 00.00.00;19/09/2012 00.00.00;;20/09/2012 00.00.00;20/09/2012 00.00.00;24/09/2012 00.00.00;3;3;2012;3;9;2012;3;9;2012;3;9
237448;17/09/2012 00.00.00;18/09/2012 00.00.00;19/09/2012 00.00.00;;20/09/2012 00.00.00;20/09/2012 00.00.00;24/09/2012 00.00.00;5;5;2012;3;9;2012;3;9;2012;3;9
237451;17/09/2012 00.00.00;18/09/2012 00.00.00;19/09/2012 00.00.00;;20/09/2012 00.00.00;20/09/2012 00.00.00;24/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
240513;19/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;27/09/2012 00.00.00;8;8;2012;3;9;2012;3;9;2012;3;9
240524;19/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;25/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
240533;17/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;27/09/2012 00.00.00;11;11;2012;3;9;2012;3;9;2012;3;9
240562;18/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;25/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
240567;18/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;25/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
240639;19/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;25/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
240644;19/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;25/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
240649;18/09/2012 00.00.00;19/09/2012 00.00.00;21/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;25/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
242095;19/09/2012 00.00.00;21/09/2012 00.00.00;22/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;27/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
242098;19/09/2012 00.00.00;21/09/2012 00.00.00;22/09/2012 00.00.00;;25/09/2012 00.00.00;25/09/2012 00.00.00;27/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
245275;24/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
245280;21/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;03/10/2012 00.00.00;7;7;2012;3;9;2012;3;9;2012;3;9
245285;21/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;4;4;2012;3;9;2012;3;9;2012;3;9
245292;24/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
245301;21/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
245310;24/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
245315;24/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
245320;25/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
245331;24/09/2012 00.00.00;25/09/2012 00.00.00;26/09/2012 00.00.00;;27/09/2012 00.00.00;27/09/2012 00.00.00;29/09/2012 00.00.00;7;7;2012;3;9;2012;3;9;2012;3;9
247081;25/09/2012 00.00.00;26/09/2012 00.00.00;27/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;02/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
247084;25/09/2012 00.00.00;26/09/2012 00.00.00;27/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;02/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
247732;26/09/2012 00.00.00;27/09/2012 00.00.00;27/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;02/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
247741;26/09/2012 00.00.00;27/09/2012 00.00.00;27/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;02/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
249388;25/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
249393;27/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
249397;27/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
249398;27/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
249401;28/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
249408;27/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;2;2;2012;3;9;2012;3;9;2012;3;9
249425;27/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
249433;27/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
249440;28/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;11;11;2012;3;9;2012;3;9;2012;3;9
249525;25/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;55;55;2012;3;9;2012;3;9;2012;3;9
249613;28/09/2012 00.00.00;28/09/2012 00.00.00;28/09/2012 00.00.00;;02/10/2012 00.00.00;02/10/2012 00.00.00;04/10/2012 00.00.00;1;1;2012;3;9;2012;3;9;2012;3;9
253198;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
253200;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
253202;02/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
253207;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;8;8;2012;4;10;2012;4;10;2012;4;10
253211;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;8;8;2012;4;10;2012;4;10;2012;4;10
253217;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;6;6;2012;4;10;2012;4;10;2012;4;10
253224;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;3;3;2012;4;10;2012;4;10;2012;4;10
253227;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;3;3;2012;4;10;2012;4;10;2012;4;10
253238;01/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
253240;26/09/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;3;9
253247;28/09/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;3;9
253252;02/10/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
253256;28/09/2012 00.00.00;02/10/2012 00.00.00;03/10/2012 00.00.00;;04/10/2012 00.00.00;04/10/2012 00.00.00;09/10/2012 00.00.00;3;3;2012;4;10;2012;4;10;2012;3;9
254844;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;10;10;2012;4;10;2012;4;10;2012;4;10
254848;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
254859;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
255025;01/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
255028;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
255032;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
255082;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
255087;02/10/2012 00.00.00;03/10/2012 00.00.00;04/10/2012 00.00.00;;09/10/2012 00.00.00;09/10/2012 00.00.00;10/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258211;04/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258339;02/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258348;04/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258355;04/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
258364;03/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258371;03/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258377;04/10/2012 00.00.00;05/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
258622;05/10/2012 00.00.00;08/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;2;2;2012;4;10;2012;4;10;2012;4;10
258914;05/10/2012 00.00.00;08/10/2012 00.00.00;08/10/2012 00.00.00;;11/10/2012 00.00.00;11/10/2012 00.00.00;15/10/2012 00.00.00;1;1;2012;4;10;2012;4;10;2012;4;10
